Rodent species,Zoonotic reservoir,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,X5.5_AdultBodyMass_g_EXT,X16.2_LittersPerYear_EXT,X5.6_NeonateBodyMass_g_EXT,X5.7_WeaningBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,Production,postnatGR,RelAgeSexMat,RelAgeBirth,logNeoBM,Abrocomidae,Anomaluridae,Aplodontiidae,Bathyergidae,Calomyscidae,Capromyidae,Castoridae,Caviidae,Chinchillidae,Cricetidae,Ctenodactylidae,Ctenomyidae,Cuniculidae,Dasyproctidae,Dinomyidae,Dipodidae,Echimyidae,Erethizontidae,Geomyidae,Gliridae,Heptaxodontidae,Heteromyidae,Hystricidae,Muridae,Myocastoridae,Nesomyidae,Octodontidae,Pedetidae,Petromuridae,Platacanthomyidae,Sciuridae,Spalacidae,Thryonomyidae,ln.max.long,ln.litter.size,ln.litters.yr,ln.body.mass,ln.production,mean.prevalence,IUCN_binomial,Neotropic,Nearctic,Palearctic,Afrotropic,Indo-Malay,Australasia,Oceania,Antarctic
Chelemys_macronyx,0,2,4.26253902,127.402002,13.72584,106.63838,84.32,62,4,86.54429,3.19518854,2,0.00387253,-6.3136371,31.9713555,4.37,2.75701625,26.57758,38.30965,5.57242016,23.25604,4.02844513,1.88585,7.369,1,2,23.51418,96.5205661,97.18014,68.19245,4.1617763,7.54829,50.9945327,12.2041758,-33.45,-51.71,-42.58,-69.3,-73.77,-71.53,0,3.34356827,0,0.09,74.44,54.62,520.43,775.11,0.67613941,7.24608401,0.1095802,0.10088633,0.57805287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.280068,1.47476301,1.01414903,1.449865,2.48891204,0.28564391,Chelemys macronyx,1,0,0,0,0,0,0,0
Chelemys_megalonyx,0,2.131,3.92789636,119.79645,12.91151,86.02782,78.22184,53.67078,3.343,70.76913,3.20140532,2,0.00256766,-6.7386594,27.1537155,4.54304583,3.77436,34.51035,35.45103,7.30862405,27.90385,3.80901094,2.44417091,7.235,1,1.99981579,19.84617,33.10106,91.2865,51.68713,4.36528,6.95509,54.5474527,11.6914098,-30.53,-39.32,-34.92,-70.27,-73.65,-71.96,2,4.50136402,4,0.06,54.92,81.14,453.17,911.59,0.75965691,6.06543995,0.06199055,0.07929824,0.52300402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54125928,1.51359768,1.32823083,1.368104,2.84182851,0.26265468,Chelemys megalonyx,1,0,0,0,0,0,0,0
Chibchanomys_orcesi,0,1.306,4.31305136,122.04341,15.15832,123.15967,93.7848,80.7232527,2.703,82.57927,3.436265,1.087,0.00249655,-6.0109656,38.44429,2.25322,5.13504,49.2506129,46.94134,5.67981471,10.92471,4.21447538,1.07288,4.928,1.614,2.049,24.86733,24.353,100.52798,55.13486,3.7461863,8.32262,57.2536327,10.613975,5.01852,-1.5836224,1.46389,-14.62368,-31.606512,-45.148913,8.822,4.58381909,14.1995163,0.09398341,134.69524,208.670623,1325.27938,1527.64118,0.75866495,5.05208342,0.0550296,0.08054945,0.64663329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89692181,0.8123603,1.63608763,1.46164563,2.44844794,0.21298751,Chibchanomys orcesi,1,0,0,0,0,0,0,0
Chibchanomys_trichotis,0,1.376,3.91182299,132.42938,14.39134,126.71802,113.48351,119.694503,2.408,81.24123,3.52145056,1.217,0.00286152,-5.9874102,52.31502,0.97,4.16096,48.81523,50.16422,5.16981492,8.97177,4.36755063,1.05963,4.934,1.544,1.78,25.51843,63.261735,109.60518,84.94476,3.4074863,9.00089,84.4671427,12.3129257,9.11,-7.01,1.05,-71.56,-79.49,-75.53,2,3.80153827,2,0.1,134.21,204.49,1346.53,1504.37,0.64930175,5.88170325,0.06893776,0.08777803,0.77107246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88804235,-0.0304592,1.42574582,1.3640035,1.39528661,0.20752983,Chibchanomys trichotis,1,0,0,0,0,0,0,0
Chilomys_instans,0,1.061,2.94443898,80.7705362,14.19962,104.11591,36.13068,23.33455,3.086,77.43966,3.36309576,1.347,0.00242284,-6.1027468,30.980305,3.16320222,5.341464,34.24203,39.0865,5.94168144,12.97534,3.63119094,1.02475,5.467,1.578,1.939,22.70685,10.6426461,83.38826,20.99601,3.88150201,7.9748,56.3267227,11.3446541,10.52,1.45,5.98,-70.05,-76.24,-73.14,2,4.26169348,5,0.09,106.61,197.6,1425.97,1575.89,0.78192932,4.73918423,0.067297,0.08518757,0.20493194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53345384,1.15158488,1.67549977,1.0799183,2.82708465,0.25360868,Chilomys instans,1,0,0,0,0,0,0,0
Chinchilla_chinchilla,1,2,6.2145881,305,0,341.09497,498.89829,927.8219,6,434.978776,4.7095302,1,0.0322434,-3.943185,138.825856,2.5,2.5,120,97.22378,5.19681762,100,5.51132977,6.86683,6,1,1,48.99,345.16818,246.30365,749.33919,1.88431,13.60307,292.458153,13.1064321,-13.23,-31.34,-22.28,-64.33,-71.59,-67.96,0,2.52892354,0,0.07,56.04,20.05,508.24,1261.12,0.2046269,7.44170566,0.06874444,0.10090208,1.58041056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78749174,0.91629073,0.91629073,1.82689945,1.83258146,0.14176569,Chinchilla chinchilla,1,0,0,0,0,0,0,0
Chinchilla_lanigera,1,2,6.17436927,305,6.48408,314.16601,282.1,403,6,341.67999,4.72268652,1,0.03125749,-4.5248803,129.368026,1.87,2.34455,135.6,87.15797,6.86582851,100,5.40416277,9.25493,6,1,1,45.67903,278.30415,221.76141,670.21227,1.92696,13.70959,255.794853,10.4983362,-28.24,-32.54,-30.39,-70.32,-71.71,-71.01,1,2.98870766,1,0.04,11.48,72.17,154.67,1160.86,0.27276767,7.87805835,0.05465339,0.09424235,1.5975855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90970938,0.62593843,0.85209349,1.82040673,1.47803192,0.13431307,Chinchilla lanigera,1,0,0,0,0,0,0,0
Chinchillula_sahamae,0,1,5.13426786,152.05993,14.2964157,102.60836,115.14559,109.717373,3,90.27401,3.38294521,1,0.00208788,-6.183775,46.06041,3.07460333,3.18407025,35.60016,42.78371,5.68764937,12.79491,4.26875018,1.167,5.379,1,2,24.2036,33.6774011,117.80734,100.16128,3.6920163,7.26342,62.2215127,12.4438837,-12.38,-20.46,-16.42,-67.59,-73.52,-70.55,0,2.90197089,0,0.04,90.56,45.76,702.51,1246.6,0.56353828,5.78365728,0.07972177,0.09993189,0.66575153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57235013,1.1231759,1.15816033,1.63593725,2.28133623,0.2478639,Chinchillula sahamae,1,0,0,0,0,0,0,0
Clyomys_laticeps,0,1.545,5.30330491,187.12402,12.1965221,127.99139,162.72689,194.07853,2.706,87.68406,3.74870496,2,0.00217268,-6.2948939,57.98587,2.43218,3.74037,49.22898,59.12522,5.8307392,6.78971,4.53146216,1.1491,4.406,1,1.212,23.72127,63.91012,138.30802,192.812412,2.90329,9.46972,79.8190827,13.9008607,-10.27,-24.55,-17.41,-43.99,-58.02,-51,1,2.62176583,1,0.1,117.32,222.9,1174.43,1440.13,0.41289621,4.91629302,0.07534215,0.09430621,1.04631263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89648247,0.88878798,1.31918454,1.66833019,2.20797251,0.21493525,Clyomys laticeps,1,0,0,0,0,0,0,0
Coendou_bicolor,0,1,8.41016239,667.55688,0.07465,561.26606,2456.09253,9715.3441,4,815.259456,5.08309695,1,0.28049915,-1.9138998,381.620246,1,1.68524,182.9598,204.35674,1.71918878,31.7806,6.50195011,2,8.076,2,1,69.6,2237.3437,300.26618,1937.78166,1.43597,15.38214,664.14961,13.981217,10.49,-17.19,-3.35,-64.29,-81.01,-72.65,0,2.81241022,0,0.13,179.88,235.53,1356.61,1488.17,-0.3876692,8.58807995,0.11452559,0.16573354,2.68101805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20926646,0,0.52190799,2.12944078,0.52190799,0.09085552,Coendou bicolor,1,0,0,0,0,0,0,0
Coendou_nycthemera,0,1.652,8.0063609,350.15,0.57225,408.00665,1560.89383,3973.7756,2.97194444,755.692206,4.73446013,1.287,0.28573319,-1.8771411,224.411866,1.53593,2.21746,178.5426,181.59755,2.61216478,30.69512,5.71020615,1.84646,5.842,1.509,1.101,100.66516,1438.7163,295.68233,1687.96476,1.57347,14.93231,620.25456,12.9220012,-0.1,-5.37,-2.73,-47.64,-60.73,-54.18,0,2.15408509,0,0.13,168.73,255.57,1436.44,1626.42,-0.1615217,7.19787717,0.08303638,0.13627005,2.33493579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18482723,0.42913606,0.7963624,2.08023634,1.22549846,0.10182785,Coendou nycthemera,1,0,0,0,0,0,0,0
Coendou_prehensilis,1,1,8.32268569,467.6,0,475.38033,918.4,3280,5,807.669966,5.30201054,1,0.14,-2.0402208,354.82,0.98,1.79312,207.6,181.46355,3.57487054,27.23723,6.44762277,1,7.591,2,1,69.54,1627.96809,289.89446,1710.0554,1.11,15.50363,609.14001,16.1214955,11.46,-28.32,-8.43,-34.79,-72.76,-53.78,0,3.16631857,0,0.11,144.37,241.56,1284.51,1545.44,-0.3226016,8.44026604,0.10134875,0.1652566,2.61363044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33561315,-0.0202027,0.58395712,2.118985,0.56375441,0.098465,Coendou prehensilis,1,0,0,0,0,0,0,0
Coendou_rothschildi,0,1,7.60090246,435.30003,0.196,433.04111,1702.79426,4966.9469,2,763.100886,4.79440736,1,0.30178628,-1.8781136,290.309756,1.67924,2.30704,157.8866,192.32836,2.62947861,37.99529,5.87331758,2.1778,6.637,2,1,102.46277,1608.43005,306.06667,1800.91743,1.39956,15.64748,665.86346,10.9796586,9.63,7.19,8.41,-77.17,-82.74,-79.96,2,3.44521427,3,0.09,197.46,258.61,1548.21,1712.73,-0.1866119,9.1515623,0.104611,0.15580806,2.38016123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06187705,0.51834131,0.83596532,2.02826699,1.35430663,0.10871553,Coendou quichua,1,0,0,0,0,0,0,0
Ctenomys_argentinus,0,1.85,5.39951925,190.66475,12.6370121,126.41462,169.40312,203.86423,3,86.56674,3.78745422,1,0.00183104,-7.02339,59.90923,2.54915706,3.41202,45.3682,58.22869,7.12025769,11.3424,4.60329086,1.2038,4.564,1,1,23.3393,73.19742,136.897043,198.156202,2.85266,9.69394,79.4747127,10.0717406,-25.42,-27.43,-26.43,-58.27,-60.62,-59.44,2,2.45616418,2,0.07,92.69,214.23,1098.07,1187.41,0.44713093,5.35272349,0.08077332,0.10010054,1.03302511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81481142,0.93576274,1.22730449,1.68630992,2.16306723,0.2295004,Ctenomys argentinus,1,0,0,0,0,0,0,0
Ctenomys_australis,0,2.105,5.99973029,207.13294,11.0421,194.49492,188.55479,277.669853,3,103.9144,4.18209002,2,0.00390628,-6.9190771,63.37479,2.66363,2.75309,43.6703,67.67228,6.91177894,16.2191,4.84968057,1.60488,4.576,1,1,27.0108,97.09736,147.374553,339.486562,2.58534,10.23604,100.581313,10.0776774,-37.51,-39.01,-38.26,-57.38,-62.03,-59.7,4,3.38439026,4,0.05,61.85,139.34,690.05,868.48,0.40168596,5.58502967,0.09803315,0.09803482,1.19712495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77666824,0.97968985,1.01272392,1.79171452,1.99241377,0.23389535,Ctenomys australis,1,0,0,0,0,0,0,0
Ctenomys_azarae,0,1.951,5.99146455,213.04759,11.71257,247.50689,186.20548,271.866713,3,118.99846,4.15103206,1,0.00754946,-6.2883578,86.2661,2.80778,1.80907,50.74246,66.42711,6.92582471,29.27437,5.37702826,1.64193,5.412,1,1,31.14695,101.51639,137.91999,361.74174,2.36729,11.59575,108.293933,8.96659608,-36.75,-38.13,-37.44,-64.82,-65.49,-65.16,0,0.48242615,0,0,36.9,149.36,502.44,751.2,0.2442175,6.03069919,0.1366623,0.10411295,1.17462879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92676304,1.03239414,0.5928129,1.79033588,1.62520704,0.21765412,Ctenomys azarae,1,0,0,0,0,0,0,0
Ctenomys_bergi,0,2.178,4.93439892,166.35634,11.3637221,111.91301,153.3236,132.520033,2.33174074,86.64339,3.58766467,1.492,0.00121768,-7.0474493,56.19008,2.50871206,4.46226,48.55661,48.90341,7.4896813,11.87784,4.33805685,1.86475,4.352,1.083,1.18,21.76293,33.645855,133.57177,141.494692,3.24481,8.22915,77.3073827,10.5609363,-7.38343,-15.53504,-12.788008,30.09851,19.7155,22.85775,8.84,4.27516393,12.6561667,0.12485,90.2395,189.50705,1030.59982,1440.81005,0.5300201,3.95745224,0.05675829,0.08043712,0.91959998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88273033,0.9197695,1.49565536,1.59623087,2.41542486,0.22326856,Ctenomys bergi,1,0,0,0,0,0,0,0
Ctenomys_boliviensis,0,1.828,6.13686275,221.1,8.3156,206.55935,200.89068,321.45877,3,131.4892,4.12784028,2,0.00337714,-6.1516993,62.80665,2.22403,3.60523,51.84509,73.74102,6.02543813,8.54909,4.65688178,1.6221,4.174,1,1,26.6378,93.38449,160.664463,431.6638,2.53619,11.07409,108.631863,11.1565925,-17.55,-21.35,-19.45,-55.81,-57.96,-56.88,1,1.09527339,1,0.18,103.11,252.02,1283.12,1478.71,0.3776292,4.10842532,0.07714675,0.0990828,1.36814833,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94826023,0.79932087,1.28238557,1.81431366,2.08170643,0.21281971,Ctenomys boliviensis,1,0,0,0,0,0,0,0
Ctenomys_bonettoi,0,1.801,5.30975174,187.6288,12.6449821,126.63585,166.94505,193.27753,3,87.98864,3.71495413,1,0.00284087,-6.8845003,59.81612,2.54449706,3.2443,45.72301,57.65997,6.99049968,12.3117,4.5853412,1.1932,4.553,1,1,23.29308,64.29811,134.79466,186.663252,2.97024,9.12358,75.6301827,9.018183,-25.94,-27.53,-26.74,-59.29,-59.83,-59.56,1,2.68375751,1,0.04,93.97,212.82,1110.39,1211.92,0.42620649,5.47519832,0.08252761,0.09910524,1.00673176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82260167,0.93393301,1.17689961,1.66954508,2.11083262,0.22831892,Ctenomys bonettoi,1,0,0,0,0,0,0,0
Ctenomys_brasiliensis,0,2.178,4.93439892,166.35634,11.3637221,111.91301,153.3236,132.520033,2.33174074,86.64339,3.58766467,1.492,0.00121768,-7.0474493,56.19008,2.50871206,4.46226,48.55661,48.90341,7.4896813,11.87784,4.33805685,1.86475,4.352,1.083,1.18,21.76293,33.645855,133.57177,141.494692,3.24481,8.22915,77.3073827,10.5609363,-7.38343,-15.53504,-12.788008,30.09851,19.7155,22.85775,8.84,4.27516393,12.6561667,0.12485,90.2395,189.50705,1030.59982,1440.81005,0.5300201,3.95745224,0.05675829,0.08043712,0.91959998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88273033,0.9197695,1.49565536,1.59623087,2.41542486,0.22326856,Ctenomys brasiliensis,1,0,0,0,0,0,0,0
Ctenomys_colburni,0,2.487,5.99146455,246.25931,12.88238,332.65878,318.7574,559.92653,3,314.01737,4.17908141,1,0.02330622,-4.5614349,153.07985,2.86076,1.43201,104.54094,79.50376,6.08157914,53.19431,5.72853637,6.7979,5.483,1,1,39.91445,220.78108,181.151033,564.90328,1.84046,13.61545,249.73054,10.013509,-47.31,-50.94,-49.13,-70.69,-71.75,-71.22,0,0.22314355,0,1,12.88,47.41,309.4,406.47,0.10495028,8.00385447,0.14284928,0.11670496,1.36076483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64957877,1.05108732,0.35907905,1.79033588,1.41016638,0.15243022,Ctenomys colburni,1,0,0,0,0,0,0,0
Ctenomys_coludo,0,2.06,5.26823046,192.50287,11.7327621,136.11896,170.86211,206.84879,3,93.5741,3.86334629,1,0.00151748,-6.9551213,62.39496,2.38299206,4.43048,53.21227,61.25681,7.27861753,11.25778,4.53496707,1.96025,4.293,1,1,22.36386,70.99402,142.721153,216.859832,2.85446,10.13662,94.7244227,10.3902173,-12.444188,-21.12052,-17.670708,27.06327,15.50609,19.93414,8.012,4.21083609,11.3311667,0.12318219,102.944743,196.22719,1106.87,1404.93081,0.48188345,4.78856989,0.06220321,0.08375385,1.09611882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97428901,0.86835687,1.48850793,1.66169453,2.3568648,0.21336358,Ctenomys coludo,1,0,0,0,0,0,0,0
Ctenomys_conoveri,0,1.946,6.75692076,258.5,7.63936,230.75405,326.396,638.50978,3,198.05366,4.20885979,2,0.00422217,-5.9054153,75.73439,2.12784,3.27319,73.57438,79.43395,6.41874396,15.56284,4.83880151,2.77838,3.937,1,1,29.20282,136.11761,180.82649,573.09624,2.26861,11.5565,126.860333,11.264481,-19.87,-22.64,-21.26,-60.26,-63.73,-62,0,0.81977983,0,0.13,73.89,231.19,794.98,1330.94,0.39424003,4.07810704,0.06283178,0.09231253,1.50078122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29829687,0.75510738,1.18576505,1.91056728,1.94087243,0.1812141,Ctenomys conoveri,1,0,0,0,0,0,0,0
Ctenomys_coyhaiquensis,0,2.178,4.93439892,166.35634,11.3637221,111.91301,153.3236,132.520033,2.33174074,86.64339,3.58766467,1.492,0.00121768,-7.0474493,56.19008,2.50871206,4.46226,48.55661,48.90341,7.4896813,11.87784,4.33805685,1.86475,4.352,1.083,1.18,21.76293,33.645855,133.57177,141.494692,3.24481,8.22915,77.3073827,10.5609363,-7.38343,-15.53504,-12.788008,30.09851,19.7155,22.85775,8.84,4.27516393,12.6561667,0.12485,90.2395,189.50705,1030.59982,1440.81005,0.5300201,3.95745224,0.05675829,0.08043712,0.91959998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88273033,0.9197695,1.49565536,1.59623087,2.41542486,0.22326856,Ctenomys coyhaiquensis,1,0,0,0,0,0,0,0
Ctenomys_dorbignyi,0,2.06,5.26823046,192.50287,11.7327621,136.11896,170.86211,206.84879,3,93.5741,3.86334629,1,0.00151748,-6.9551213,62.39496,2.38299206,4.43048,53.21227,61.25681,7.27861753,11.25778,4.53496707,1.96025,4.293,1,1,22.36386,70.99402,142.721153,216.859832,2.85446,10.13662,94.7244227,10.3902173,-12.444188,-21.12052,-17.670708,27.06327,15.50609,19.93414,8.012,4.21083609,11.3311667,0.12318219,102.944743,196.22719,1106.87,1404.93081,0.48188345,4.78856989,0.06220321,0.08375385,1.09611882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97428901,0.86835687,1.48850793,1.66169453,2.3568648,0.21336358,Ctenomys dorbignyi,1,0,0,0,0,0,0,0
Ctenomys_dorsalis,0,1.569,5.10957524,200,13.4749621,148.28014,156.6725,198.06526,3,90.53284,3.82787136,1,0.00308697,-6.5868472,63.21822,2.488,2.67279,45.5622,59.9078,6.48892035,9.92058,4.80734201,1.38275,4.682,1,1,25.23445,69.71842,136.460543,202.759882,2.79319,9.76409,82.7074127,9.32209013,-20.43,-22.21,-21.32,-60.59,-61.55,-61.07,0,0.17395331,0,0,67.11,250.6,764.49,1164.07,0.40334934,5.61717707,0.09625989,0.10451897,1.06331076,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81907843,0.91147918,0.98312287,1.63111628,1.89460205,0.22762889,Ctenomys dorsalis,1,0,0,0,0,0,0,0
Ctenomys_emilianus,0,2.039,5.65350621,205.69291,12.23636,251.21801,178.259,238.161013,3,109.85059,4.14538961,1,0.00705086,-6.3224116,82.13103,2.84716,1.7842,53.151,65.05817,6.9577073,36.8242,5.39822006,1.99746,5.655,1,1,31.22034,93.66095,137.46231,324.97573,2.44218,10.97213,114.591663,9.17749481,-36.66,-38.35,-37.51,-69.84,-70.79,-70.32,1,0.83290912,1,0.05,20.64,66.13,418.34,927.26,0.28038621,6.31573078,0.12782161,0.10410145,1.12684855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97313692,1.04632201,0.57897014,1.73227592,1.62529214,0.21313494,Ctenomys emilianus,1,0,0,0,0,0,0,0
Ctenomys_famosus,0,2.06,5.26823046,192.50287,11.7327621,136.11896,170.86211,206.84879,3,93.5741,3.86334629,1,0.00151748,-6.9551213,62.39496,2.38299206,4.43048,53.21227,61.25681,7.27861753,11.25778,4.53496707,1.96025,4.293,1,1,22.36386,70.99402,142.721153,216.859832,2.85446,10.13662,94.7244227,10.3902173,-12.444188,-21.12052,-17.670708,27.06327,15.50609,19.93414,8.012,4.21083609,11.3311667,0.12318219,102.944743,196.22719,1106.87,1404.93081,0.48188345,4.78856989,0.06220321,0.08375385,1.09611882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97428901,0.86835687,1.48850793,1.66169453,2.3568648,0.21336358,Ctenomys famosus,1,0,0,0,0,0,0,0
Ctenomys_flamarioni,0,2.06,5.26823046,192.50287,11.7327621,136.11896,170.86211,206.84879,3,93.5741,3.86334629,1,0.00151748,-6.9551213,62.39496,2.38299206,4.43048,53.21227,61.25681,7.27861753,11.25778,4.53496707,1.96025,4.293,1,1,22.36386,70.99402,142.721153,216.859832,2.85446,10.13662,94.7244227,10.3902173,-12.444188,-21.12052,-17.670708,27.06327,15.50609,19.93414,8.012,4.21083609,11.3311667,0.12318219,102.944743,196.22719,1106.87,1404.93081,0.48188345,4.78856989,0.06220321,0.08375385,1.09611882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97428901,0.86835687,1.48850793,1.66169453,2.3568648,0.21336358,Ctenomys flamarioni,1,0,0,0,0,0,0,0
Ctenomys_fochi,0,2.178,4.93439892,166.35634,11.3637221,111.91301,153.3236,132.520033,2.33174074,86.64339,3.58766467,1.492,0.00121768,-7.0474493,56.19008,2.50871206,4.46226,48.55661,48.90341,7.4896813,11.87784,4.33805685,1.86475,4.352,1.083,1.18,21.76293,33.645855,133.57177,141.494692,3.24481,8.22915,77.3073827,10.5609363,-7.38343,-15.53504,-12.788008,30.09851,19.7155,22.85775,8.84,4.27516393,12.6561667,0.12485,90.2395,189.50705,1030.59982,1440.81005,0.5300201,3.95745224,0.05675829,0.08043712,0.91959998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88273033,0.9197695,1.49565536,1.59623087,2.41542486,0.22326856,Ctenomys fochi,1,0,0,0,0,0,0,0
Ctenomys_fodax,0,2.178,4.93439892,166.35634,11.3637221,111.91301,153.3236,132.520033,2.33174074,86.64339,3.58766467,1.492,0.00121768,-7.0474493,56.19008,2.50871206,4.46226,48.55661,48.90341,7.4896813,11.87784,4.33805685,1.86475,4.352,1.083,1.18,21.76293,33.645855,133.57177,141.494692,3.24481,8.22915,77.3073827,10.5609363,-7.38343,-15.53504,-12.788008,30.09851,19.7155,22.85775,8.84,4.27516393,12.6561667,0.12485,90.2395,189.50705,1030.59982,1440.81005,0.5300201,3.95745224,0.05675829,0.08043712,0.91959998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88273033,0.9197695,1.49565536,1.59623087,2.41542486,0.22326856,Ctenomys fodax,1,0,0,0,0,0,0,0
Ctenomys_frater,0,2.096,5.15271339,188.3,11.7390221,107.17493,167.71992,157.07312,3,89.65157,3.63697022,2,0.00121386,-7.1523552,55.10363,2.84281,3.60031,43.28229,48.96837,7.3361344,20.23503,4.37740649,1.3349,4.845,1,1,22.31082,44.258045,130.8543,164.422732,3.23949,8.12575,73.4804527,8.59395421,-19.22,-19.95,-19.59,-65.25,-66.07,-65.66,7,3.12148348,7,0.13,50.5,47.18,491.89,1264.84,0.43758848,5.1271801,0.07863973,0.09534353,0.89601633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76774354,1.044793,1.28101995,1.63952345,2.32581295,0.23534972,Ctenomys frater,1,0,0,0,0,0,0,0
